Marca,Submarca,Version,Modelo,Transmision,Combustible,Cilindros,Potencia,Tamaño,Categoria,Rend_Ciudad,Ren_Carretera,Rend_Comb,Rend_Ajustado,CO2,Nox,Calificacion_Gas,Calificacion_ContamAire
CHEVROLET,CAPTIVA SPORT,5PTS 2.4L 4CIL 169HP AUT,2011,AUT,Gasolina,4,169,2.4,CAMIONETAS DE USO MULTIPLE (SUV),10.1,16.69,12.28,9.21,253,17,5,8
SUBARU,FORESTER,XT 5PTS 2.5L 4CIL 224HP AUT TURBO,2012,AUT,Gasolina,4,224,2.5,CAMIONETAS DE USO MULTIPLE (SUV),10.1,13.9,11.52,8.64,270,11,4,9
PORSCHE,CAYENNE,5PTAS 3.6L 6CIL 300HP TIP TRACCION INTEGRAL,2016,TIPT,Gasolina,6,300,3.6,CAMIONETAS DE USO MULTIPLE (SUV),10.1,14.7,11.76,8.82,264,11,4,9
PORSCHE,CAYENNE,5PTAS 3.6L 6CIL 300HP TIP TRACCION INTEGRAL,2017,TIPT,Gasolina,6,300,3.6,CAMIONETAS DE USO MULTIPLE (SUV),10.1,14.7,11.76,8.82,264,11,4,9
HYUNDAI,SANTA FE,FWD 5PTAS 3.3L 6CIL 290HP AUT,2017,AUT,Gasolina,6,290,3.3,CAMIONETAS DE USO MULTIPLE (SUV),10.06,15.4,11.92,8.94,261,4,5,9
HYUNDAI,SANTA FE,FWD 5PTAS 3.3L 6CIL 290HP AUT,2018,AUT,Gasolina,6,290,3.3,CAMIONETAS DE USO MULTIPLE (SUV),10.06,15.4,11.92,8.94,261,4,5,9
CHEVROLET,CAPTIVA,SPORT 5PTS 2.4L 4CIL 182HP AUT,2014,AUT,Gasolina,4,182,2.4,CAMIONETAS DE USO MULTIPLE (SUV),10.02,17.09,12.31,9.23,253,18,5,8
CHEVROLET,CAPTIVA,SPORT 5PTS 2.4L 4CIL 182HP AUT,2015,AUT,Gasolina,4,182,2.4,CAMIONETAS DE USO MULTIPLE (SUV),10.02,17.09,12.31,9.23,253,18,5,8
MAZDA,CX-5,FWD 5PTS 2.5L 4CIL 184HP AUT,2014,AUT,Gasolina,4,184,2.5,CAMIONETAS DE USO MULTIPLE (SUV),10,17.4,13.75,10.31,226,28,6,?
MAZDA,CX-5,WAGON FWD 5PTS 2.5L 4CIL 184HP AUT,2015,AUT,Gasolina,4,184,2.5,CAMIONETAS DE USO MULTIPLE (SUV),10,17.4,13.75,10.31,226,28,6,?
SUZUKI,GRAND VITARA,4X4 5PTAS 2.4L 4CIL 163HP AUT,2016,AUT,Gasolina,4,163,2.4,CAMIONETAS DE USO MULTIPLE (SUV),10,13.8,11.41,8.56,272,10,4,9
SUZUKI,GRAND VITARA,4X4 5PTAS 2.4L 4CIL 163HP AUT,2015,AUT,Gasolina,4,163,2.4,CAMIONETAS DE USO MULTIPLE (SUV),10,13.8,11.41,8.56,272,10,4,9
SUZUKI,GRAND VITARA,4X4 5PTAS 2.4L 4CIL 163HP AUT,2017,AUT,Gasolina,4,163,2.4,CAMIONETAS DE USO MULTIPLE (SUV),10,13.8,11.41,8.56,272,10,4,9
HONDA,CR-V,EX 2WD 5PTAS 2.4L 4CIL 184HP CVT,2017,,Gasolina,4,184,2.4,CAMIONETAS DE USO MULTIPLE (SUV),10,16.6,13.56,10.17,229,11,6,9
SUZUKI,GRAND VITARA,4WD 5PTS 2.4L 4CIL 166HP AUT,2011,AUT,Gasolina,4,166,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.95,13.73,11.36,8.52,274,10,4,9
SUZUKI,GRAND VITARA,4WD 5PTS 2.4L 4CIL 164HP AUT,2012,AUT,Gasolina,4,166,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.95,13.73,11.36,8.52,274,10,4,9
SUZUKI,GRAND VITARA,4WD 5PTS 2.4L 4CIL 163HP AUT,2013,AUT,Gasolina,4,163,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.95,13.73,11.36,8.52,274,10,4,9
SUZUKI,GRAND VITARA,4WD 5PTS 2.4L 4CIL 163HP AUT,2014,AUT,Gasolina,4,163,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.95,13.73,11.36,8.52,274,10,4,9
FORD,EDGE,5PTS 3.5L 6CIL 285HP AUT,2014,AUT,Gasolina,6,285,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.92,15.95,11.96,8.97,260,12,5,9
JEEP,CHEROKEE,SPORT 5PTS 2.4L 4CIL 184HP AUT,2014,AUT,Gasolina,4,184,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.92,14.98,11.7,8.77,266,14,4,8
JEEP,CHEROKEE,LATITUDE 5PTS 2.4L 4CIL 184HP AUT,2014,AUT,Gasolina,4,184,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.92,14.98,11.7,8.77,266,14,4,8
JEEP,CHEROKEE,LIMITED 5PTS 2.4L 4CIL 184HP AUT,2014,AUT,Gasolina,4,184,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.92,14.98,11.7,8.77,266,14,4,8
JEEP,CHEROKEE,4X2 5PTAS 2.4L 4CIL 184HP AUT,2016,AUT,Gasolina,4,184,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.92,14.98,11.7,8.77,266,14,4,8
VW,TIGUAN,5PTS 2.0L 4CIL 200HP TIP TFSI TURBO,2011,TIP,Gasolina,4,200,2,CAMIONETAS DE USO MULTIPLE (SUV),9.91,16.29,12.03,9.02,258,8,5,9
VW,TIGUAN,5PTS 2.0L 4CIL 200HP TIP TFSI TURBO QUATRO,2011,TIP,Gasolina,4,200,2,CAMIONETAS DE USO MULTIPLE (SUV),9.91,16.29,12.03,9.02,258,8,5,9
VW,TIGUAN,GP 5PTS 2.0L 4CIL 200HP TIP FSI TURBO,2012,TIP,Gasolina,4,200,2,CAMIONETAS DE USO MULTIPLE (SUV),9.91,16.29,12.03,9.02,258,8,5,9
VW,TIGUAN,GP 5PTS 2.0L 4CIL 200HP TIP 4MOTION FSI TURBO,2012,TIP,Gasolina,4,200,2,CAMIONETAS DE USO MULTIPLE (SUV),9.91,16.29,12.03,9.02,258,8,5,9
VW,TIGUAN,GP 5PTS 2.0L 4CIL 200HP TIP FSI TURBO,2013,TIPTRONIC,Gasolina,4,200,2,CAMIONETAS DE USO MULTIPLE (SUV),9.91,16.29,12.03,9.02,258,8,5,9
VW,TIGUAN,GP 5PTS 2.0L 4CIL 200HP TIP 4MOTION FSI TURBO,2013,TIPTRONIC,Gasolina,4,200,2,CAMIONETAS DE USO MULTIPLE (SUV),9.91,16.29,12.03,9.02,258,8,5,9
FORD,EDGE,SPORT 5PTS 3.7L 6CIL 305HP AUT,2011,AUT,Gasolina,6,305,3.7,CAMIONETAS DE USO MULTIPLE (SUV),9.9,15.2,11.74,8.81,265,12,4,9
FORD,EDGE,SPORT 5PTS 3.7L 6CIL 305HP AUT,2012,AUT,Gasolina,6,305,3.7,CAMIONETAS DE USO MULTIPLE (SUV),9.9,15.2,11.74,8.81,265,12,4,9
FORD,EDGE,SPORT 5PTS 3.7L 6CIL 305HP AUT,2013,AUT,Gasolina,6,305,3.7,CAMIONETAS DE USO MULTIPLE (SUV),9.9,15.2,11.74,8.81,265,12,4,9
JEEP,CHEROKEE,LIMITED 5PTS 2.4L 4CIL 184HP AUT,2015,AUT,Gasolina,4,184,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.9,14.9,13.04,9.78,238,14,5,8
VW,TIGUAN,GP 5PTS 2.0L 4CIL 200HP TIP 4MOTION TURBO,2014,TIPTRONIC,Gasolina,4,200,2,CAMIONETAS DE USO MULTIPLE (SUV),9.9,16.13,11.98,8.99,259,9,5,9
VW,TIGUAN,GP 5PTS 2.0L 4CIL 200HP TIP TURBO,2014,TIPTRONIC,Gasolina,4,200,2,CAMIONETAS DE USO MULTIPLE (SUV),9.9,16.13,11.98,8.99,259,12,5,9
FORD,ESCAPE,5PTS 2.5L 4CIL 168HP AUT,2013,AUT,Gasolina,4,168,2.5,CAMIONETAS DE USO MULTIPLE (SUV),9.8,11.9,12,9,259,11,5,9
MAZDA,CX-5,4WD 5PTS 2.5L 4CIL 184HP AUT,2014,AUT,Gasolina,4,184,2.5,CAMIONETAS DE USO MULTIPLE (SUV),9.8,15.9,13.22,9.92,235,28,6,?
VW,CARAVELLE,5PTS 2.0L 4CIL 180HP AUT TURBO DIESEL,2013,AUT,Diesel,4,180,2,CAMIONETAS DE USO MULTIPLE (SUV),9.8,14.5,12.85,9.63,278,300,4,?
MAZDA,CX-5,WAGON 4WD 5PTS 2.5L 4CIL 184HP AUT,2015,AUT,Gasolina,4,184,2.5,CAMIONETAS DE USO MULTIPLE (SUV),9.8,15.9,13.22,9.92,235,28,6,?
LINCOLN,MKC,4X4 5PTAS 2.3L 4CIL 275HP AUT TURBO,2017,AUT,Gasolina,4,275,2.3,CAMIONETAS DE USO MULTIPLE (SUV),9.79,15.36,11.7,8.77,266,12,4,9
KIA,SORENTO,FWD 5PTAS 3.3L 6CIL 290HP AUT,2016,AUT,Gasolina,6,290,3.3,CAMIONETAS DE USO MULTIPLE (SUV),9.77,15.81,11.8,8.85,263,11,4,9
KIA,SORENTO,FWD 5PTAS 3.3L 6CIL 290HP AUT,2017,AUT,Gasolina,6,290,3.3,CAMIONETAS DE USO MULTIPLE (SUV),9.77,15.81,11.8,8.85,263,11,4,9
KIA,SORENTO,FWD 5PTAS 3.3L 6CIL 290HP AUT,2018,AUT,Gasolina,6,290,3.3,CAMIONETAS DE USO MULTIPLE (SUV),9.77,15.81,11.8,8.85,263,11,4,9
LINCOLN,MKC,5PTS 2.0L 4CIL 240HP AUT TURBO,2016,AUT,Gasolina,4,240,2,CAMIONETAS DE USO MULTIPLE (SUV),9.72,15.26,11.62,8.71,268,12,4,9
FORD,EDGE,5PTS 3.5L 6CIL 285HP AUT,2011,AUT,Gasolina,6,285,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.7,15.2,11.59,8.69,268,12,4,9
FORD,EDGE,5PTS 3.5L 6CIL 285HP AUT,2012,AUT,Gasolina,6,285,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.7,15.2,11.59,8.69,268,12,4,9
FORD,EDGE,5PTS 2.0L 4CIL 240HP AUT,2013,AUT,Gasolina,4,240,2,CAMIONETAS DE USO MULTIPLE (SUV),9.7,15.2,11.59,8.69,268,12,4,9
FORD,EDGE,5PTS 3.5L 6CIL 285HP AUT,2013,AUT,Gasolina,6,285,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.7,15.2,11.59,8.69,268,12,4,9
FORD,TRANSIT,CHASIS RWD 2PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,2012,MAN,Diesel,4,125,2.2,CAMIONETAS DE USO MULTIPLE (SUV),9.7,14.1,12.65,9.49,282,273,4,?
LINCOLN,MKC,AWD 5PTS 2.3L 4CIL 275HP AUT TURBO,2016,AUT,Gasolina,4,275,2.3,CAMIONETAS DE USO MULTIPLE (SUV),9.7,15.7,13.09,9.82,237,7,6,9
HONDA,CR-V,EX-L 4WD 5PTS 2.4L 4CIL 185HP CVT,2016,CVT,Gasolina,4,185,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.7,15.6,13.06,9.8,238,4,6,9
HONDA,CR-V,EX-L 2WD 5PTS 2.4L 4CIL 185HP CVT,2016,CVT,Gasolina,4,185,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.7,15.6,13.06,9.8,238,4,6,9
HONDA,CR-V,LX 2WD 5PTS 2.4L 4CIL 185HP CVT,2016,CVT,Gasolina,4,185,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.7,15.6,13.06,9.8,238,4,6,9
HONDA,CR-V,EXi STYLE 2WD 5PTS 2.4L 4CIL 185HP CVT,2016,CVT,Gasolina,4,185,2.4,CAMIONETAS DE USO MULTIPLE (SUV),9.7,15.6,13.06,9.8,238,4,6,9
AUDI,Q7,5PTAS 3.0L 6CIL 333HP TIPTRONIC FSI QUATTRO TURBO,2017,TIPT,Gasolina,6,333,3,CAMIONETAS DE USO MULTIPLE (SUV),9.7,14.4,11.37,8.53,273,28,4,6
AUDI,Q7,5PTAS 3.0L 6CIL 333HP TIPTRONIC FSI QUATTRO TURBO,2016,TIPT,Gasolina,6,333,3,CAMIONETAS DE USO MULTIPLE (SUV),9.7,14.4,11.37,8.53,273,28,4,6
CADILLAC,SRX,5PTS 3.0L 6CIL 265HP AUT,2011,AUT,Gasolina,6,265,3,CAMIONETAS DE USO MULTIPLE (SUV),9.65,14.67,11.41,8.55,273,18,4,8
CADILLAC,SRX,5PTS 3.6L 6CIL 308HP AUT,2013,AUT,Gasolina,6,308,3.6,CAMIONETAS DE USO MULTIPLE (SUV),9.65,14.67,11.41,8.55,273,10,4,9
MERCEDES,SPRINTER,315 5PTAS 2.1L 4CIL 150HP TURBO MAN DIÉSEL,2018,MAN,Diesel,4,150,2.148,CAMIONETAS DE USO MULTIPLE (SUV),9.64,11.93,11.91,8.93,300,271,3,?
FORD,TRANSIT,CHASIS 2PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,2014,MAN,Diesel,4,125,2.2,CAMIONETAS DE USO MULTIPLE (SUV),9.63,15.36,12.94,9.71,276,333,4,?
FORD,TRANSIT,PASAJEROS 4PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,2014,MAN,Diesel,4,125,2.2,CAMIONETAS DE USO MULTIPLE (SUV),9.63,15.36,12.94,9.71,276,333,4,?
FORD,TRANSIT,VAN 4PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,2014,MAN,Diesel,4,125,2.2,CAMIONETAS DE USO MULTIPLE (SUV),9.63,15.36,12.94,9.71,276,333,4,?
FORD,TRANSIT,CHASIS CAB REG 2PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,2015,MAN,Diesel,4,125,2.2,CAMIONETAS DE USO MULTIPLE (SUV),9.63,15.36,12.94,9.71,276,333,4,?
FORD,TRANSIT,CHASIS RWD 2PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,2015,MAN,Diesel,4,125,2.2,CAMIONETAS DE USO MULTIPLE (SUV),9.63,15.36,12.94,9.71,276,273,4,?
FORD,TRANSIT,PASAJEROS 4PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,2015,MAN,Diesel,4,125,2.2,CAMIONETAS DE USO MULTIPLE (SUV),9.63,15.36,12.94,9.71,276,333,4,?
FORD,TRANSIT,PASAJEROS LARGO 4PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,2015,MAN,Diesel,4,125,2.2,CAMIONETAS DE USO MULTIPLE (SUV),9.63,15.36,12.94,9.71,276,333,4,?
FORD,TRANSIT,VAN CORTO 4PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,2015,MAN,Diesel,4,125,2.2,CAMIONETAS DE USO MULTIPLE (SUV),9.63,15.36,12.94,9.71,276,333,4,?
FORD,TRANSIT,VAN LARGO 4PTS 2.2L 4CIL 125HP MAN TURBO DIESEL,2015,MAN,Diesel,4,125,2.2,CAMIONETAS DE USO MULTIPLE (SUV),9.63,15.36,12.94,9.71,276,333,4,?
FORD,ECOSPORT,4PTS 2.0L 4CIL 145HP AUT,2011,AUT,Gasolina,4,145,2,CAMIONETAS DE USO MULTIPLE (SUV),9.6,13.2,12.3,9.23,253,28,5,?
MAZDA,CX-7,4X2 5PTS 2.3L 4CIL 244HP AUT,2011,AUT,Gasolina,4,244,2.3,CAMIONETAS DE USO MULTIPLE (SUV),9.6,14.5,11.32,8.49,275,6,4,9
NISSAN,MURANO,4X2 5PTS 3.5L 6CIL 235HP CVT,2011,CVT,Gasolina,6,235,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.6,13.8,11.12,8.34,279,24,4,7
NISSAN,MURANO,4X2 5PTS 3.5L 6CIL 235HP CVT,2012,CVT,Gasolina,6,235,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.6,13.8,11.12,8.34,279,24,4,7
FORD,ECOSPORT,5PTS 2.0L 4CIL 145HP AUT,2012,AUT,Gasolina,4,145,2,CAMIONETAS DE USO MULTIPLE (SUV),9.6,13.2,12.3,9.23,253,28,5,?
MAZDA,CX-7,WAGON 4X2 5PTS 2.3L 4CIL 244HP AUT TURBO,2012,AUT,Gasolina,4,244,2.3,CAMIONETAS DE USO MULTIPLE (SUV),9.6,14.5,11.32,8.49,275,7,4,9
NISSAN,MURANO,2WD 5PTS 3.5L 6CIL 235HP CVT,2013,CVT,Gasolina,6,235,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.6,13.8,11.12,8.34,279,24,4,7
INFINITI,JX35,4X2 5PTS 3.5L 6CIL 265HP CVT,2013,CVT,Gasolina,6,265,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.6,14.5,11.32,8.49,275,20,4,7
INFINITI,JX35,4X4 5PTS 3.5L 6CIL 265HP CVT,2013,CVT,Gasolina,6,265,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.6,13.6,11.06,8.3,281,20,4,7
NISSAN,MURANO,2WD 5PTS 3.5L 6CIL 235HP CVT,2014,CVT,Gasolina,6,235,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.6,13.8,11.12,8.34,279,24,4,7
VW,CARAVELLE,5PTS 2.0L 4CIL 138HP AUT TURBO DIESEL,2013,AUT,Diesel,4,138,2,CAMIONETAS DE USO MULTIPLE (SUV),9.6,13.6,12.43,9.32,288,306,3,?
VW,MULTIVAN,5PTS 2.0L 4CIL 138HP DSG TURBO DIESEL,2013,DSG,Diesel,4,138,2,CAMIONETAS DE USO MULTIPLE (SUV),9.6,13.6,12.43,9.32,288,306,3,?
AUDI,SQ5,5PTS 3.0L 6CIL 354HP TIPTRONIC FSI TURBO QUATTRO,2015,TIPTRONIC,Gasolina,6,354,3,CAMIONETAS DE USO MULTIPLE (SUV),9.6,14.8,11.4,8.55,273,13,4,8
AUDI,SQ5,5PTS 3.0L 6CIL 354HP TIPTRONIC QUATTRO FSI TURBO,2016,TIPTRONIC,Gasolina,6,354,3,CAMIONETAS DE USO MULTIPLE (SUV),9.6,14.6,11.35,8.51,274,13,4,8
AUDI,S Q5,5PTAS 3.0L 6CIL 354HP TIP QUATTRO FSI TURBO,2017,TIPT,Gasolina,6,354,3,CAMIONETAS DE USO MULTIPLE (SUV),9.6,14.8,11.4,8.55,273,13,4,8
NISSAN,MURANO,AWD 5PTS 3.5L 6CIL 235HP CVT,2011,CVT,Gasolina,6,235,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.5,13.5,10.96,8.22,284,24,4,7
NISSAN,MURANO,AWD 5PTS 3.5L 6CIL 235HP CVT,2012,CVT,Gasolina,6,235,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.5,13.5,10.96,8.22,284,24,4,7
NISSAN,MURANO,AWD 5PTS 3.5L 6CIL 235HP CVT,2013,CVT,Gasolina,6,235,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.5,13.5,10.96,8.22,284,24,4,7
NISSAN,MURANO,AWD 5PTS 3.5L 6CIL 235HP CVT,2014,CVT,Gasolina,6,235,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.5,13.5,10.96,8.22,284,24,4,7
FORD,EXPLORER,2WD 5PTS 3.5L 6CIL 290HP AUT,2015,AUT,Gasolina,6,290,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.5,15.1,11.4,8.55,273,12,4,9
GMC,ACADIA,SLT AWD 5PTAS 3.6L 6CIL 310HP AUT,2017,AUT,Gasolina,6,310,3.6,CAMIONETAS DE USO MULTIPLE (SUV),9.44,14.84,11.29,8.46,275,9,4,9
GMC,ACADIA,DENALI AWD 5PTAS 3.6L 6CIL 310HP AUT,2017,AUT,Gasolina,6,310,3.6,CAMIONETAS DE USO MULTIPLE (SUV),9.44,14.84,11.29,8.46,275,9,4,9
AUDI,Q5,5PTS 2.0L 4CIL 211HP S TRONIC TURBO FSI QUATTRO,2011,S TRONIC,Gasolina,4,211,2,CAMIONETAS DE USO MULTIPLE (SUV),9.43,13.33,12.22,9.17,254,28,5,?
AUDI,Q5,4X4 5PTS 2.0L 4CIL 211HP S TRONIC QUATTRO FSI TURBO,2012,S TRONIC,Gasolina,4,211,2,CAMIONETAS DE USO MULTIPLE (SUV),9.43,13.33,12.22,9.17,254,28,5,?
BMW,X4,XDRIVE 35iA 4X4 5PTAS 3.0L 6CIL 306HP BITURBO AUT,2017,AUT,Gasolina,6,306,3,CAMIONETAS DE USO MULTIPLE (SUV),9.4,14.5,12.53,9.4,248,20,5,7
FORD,EDGE,5PTS 3.5L 6CIL 280HP AUT,2016,AUT,Gasolina,6,280,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.39,16.01,11.54,8.65,269,2,4,9
FORD,EDGE,FWD Y AWD 5PTAS 3.5L 6CIL 280HP AUT,2017,AUT,Gasolina,6,280,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.39,16.01,11.54,8.65,269,2,4,9
FORD,EDGE,5PTAS 3.5L 6CIL 280HP AUT,2018,AUT,Gasolina,6,280,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.39,16.01,11.54,8.65,269,2,4,9
BMW,X4,xDrive 35iA 5PTS 3.0L 6CIL 306HP AUT TURBO,2016,AUT,Gasolina,6,306,3,CAMIONETAS DE USO MULTIPLE (SUV),9.35,14.49,12.49,9.37,249,20,5,7
PEUGEOT,3008,CROSS OVER 5PTS 1.6L 4CIL 154HP AUT TURBO,2011,AUT,Gasolina,4,154,1.6,CAMIONETAS DE USO MULTIPLE (SUV),9.34,16.66,13.02,9.76,239,17,5,?
FORD,EXPLORER,2WD 5PTS 3.5L 6CIL 290HP AUT,2011,AUT,Gasolina,6,290,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.8,11.17,8.38,278,12,4,9
FORD,EXPLORER,2WD 5PTS 3.5L 6CIL 290HP AUT,2012,AUT,Gasolina,6,290,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.8,11.17,8.38,278,12,4,9
MAZDA,CX-9,WAGON 4X2 5PTS 3.7L 6CIL 273HP AUT,2012,AUT,Gasolina,6,273,3.7,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.3,11.04,8.28,282,20,4,7
SUBARU,OUTBACK,3.6R AWD 5PTS 3.6L 6CIL 256HP AUT (CVT),2012,CVT,Gasolina,6,256,3.6,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.6,11.12,8.34,280,19,4,7
FORD,EXPLORER,2WD 5PTS 3.5L 6CIL 290HP AUT,2013,AUT,Gasolina,6,290,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.8,11.17,8.38,278,12,4,9
MAZDA,CX9,WAGON 4X2 5PTS 3.7L 6CIL 273HP AUT,2014,AUT,Gasolina,6,273,3.7,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.4,11.06,8.3,281,20,4,7
NISSAN,URVAN,NV350 PANEL 4PTS 2.5L 4CIL 127HP MAN DIESEL,2014,MAN,Diesel,4,127,2.5,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.3,12.4,9.3,288,271,3,?
MAZDA,CX9,WAGON 4X2 5PTS 3.7L 6CIL 273HP AUT,2015,AUT,Gasolina,6,273,3.7,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.4,11.06,8.3,281,21,4,7
FORD,EXPLORER,2WD 5PTS 3.5L 6CIL 290HP AUT,2016,AUT,Gasolina,6,290,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.8,11.17,8.38,278,12,4,9
NISSAN,URVAN,NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN DIESEL,2015,MAN,Diesel,4,127,2.5,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.3,12.4,9.3,288,271,3,?
NISSAN,URVAN,NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL,2016,MAN,Diesel,4,127,2.5,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.3,12.4,9.3,288,271,3,?
NISSAN,URVAN,NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL,2017,MAN,Diesel,4,127,2.5,CAMIONETAS DE USO MULTIPLE (SUV),9.3,14.3,12.4,9.3,288,271,3,?
JEEP,CHEROKEE,4X4 5PTAS 3.2L 6CIL 271HP AUT,2016,AUT,Gasolina,6,271,3.2,CAMIONETAS DE USO MULTIPLE (SUV),9.27,14.75,11.13,8.35,279,4,4,9
MERCEDES,SPRINTER,415 5PTAS 2.1L 4CIL 150HP TURBO MAN DIÉSEL,2018,MAN,Diesel,4,150,2.148,CAMIONETAS DE USO MULTIPLE (SUV),9.27,11.52,11.5,8.63,311,271,3,?
CHEVROLET,CAPTIVA,SPORT 5PTS 3.0L 6CIL 264HP AUT,2013,AUT,Gasolina,6,264,3,CAMIONETAS DE USO MULTIPLE (SUV),9.27,14.39,11.04,8.28,282,26,4,6
CADILLAC,XT5,AWD 5PTAS 3.6L 6CIL 310HP AUT,2017,AUT,Gasolina,6,310,3.6,CAMIONETAS DE USO MULTIPLE (SUV),9.27,15.86,11.4,8.55,273,9,4,9
FIAT,DUCATO,CARGO VAN 5PTAS 2.3L 4CIL 120HP MAN,2016,MAN,Diesel,4,120,2.3,CAMIONETAS DE USO MULTIPLE (SUV),9.25,10.9,11.26,8.45,317,352,2,?
AUDI,Q7,5PTS 3.0L 6CIL 333HP TIPTRONIC TURBO FSI QUATTRO,2011,TIP,Gasolina,6,333,3,CAMIONETAS DE USO MULTIPLE (SUV),9.23,12.05,11.66,8.75,267,26,4,?
MAZDA,CX-7,4X4 5PTS 2.3L 4CIL 244HP AUT,2011,AUT,Gasolina,4,244,2.3,CAMIONETAS DE USO MULTIPLE (SUV),9.2,13.5,10.74,8.05,289,6,3,9
MAZDA,CX-7,WAGON 4X4 5PTS 2.3L 4CIL 244HP AUT TURBO,2012,AUT,Gasolina,4,244,2.3,CAMIONETAS DE USO MULTIPLE (SUV),9.2,13.5,10.74,8.05,289,7,3,9
BMW,X6,5PTAS 4.4L 8CIL 575HP BITURBO AUT,2017,AUT,Gasolina,8,575,4.4,CAMIONETAS DE USO MULTIPLE (SUV),9.2,11.1,11.3,8.48,275,22,4,7
DODGE,DURANGO,SXT 5PTAS 3.6L 6CIL AUT,2016,AUT,Gasolina,6,290,3.6,CAMIONETAS DE USO MULTIPLE (SUV),9.19,15.3,11.2,8.4,277,5,4,9
JEEP,GRAND CHEROKEE,LIMITED 4X2 5PTAS 3.6L 6CIL 290HP AUT,2016,AUT,Gasolina,6,290,3.6,CAMIONETAS DE USO MULTIPLE (SUV),9.19,14.87,11.1,8.32,280,5,4,9
MERCEDES,GLE 43,AMG 5PTAS 3.0L 6CIL 367HP BITURBO AUT,2018,AUT,Gasolina,6,367,2.996,CAMIONETAS DE USO MULTIPLE (SUV),9.17,13.89,12.19,9.14,255,39,5,?
MERCEDES,ML350,CGI AMG 5PTS 3.5L 6CIL 302HP AUT,2012,AUT,Gasolina,6,302,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.17,14.08,10.88,8.16,286,15,4,8
MERCEDES,ML350,CGI AMG 4MATIC 5PTS 3.5L 6CIL 302HP AUT,2013,AUT,Gasolina,6,302,3.5,CAMIONETAS DE USO MULTIPLE (SUV),9.17,14.08,10.88,8.16,286,15,4,8
KIA,SORENTO,AWD 5PTAS 3.3L 6CIL 290HP AUT,2016,AUT,Gasolina,6,290,3.3,CAMIONETAS DE USO MULTIPLE (SUV),9.15,14.89,11.07,8.3,281,7,4,9
KIA,SORENTO,4WD 5PTAS 3.3L 6CIL 290HP AUT,2017,AUT,Gasolina,6,290,3.3,CAMIONETAS DE USO MULTIPLE (SUV),9.15,14.89,11.07,8.3,281,7,4,9
